MATF;0.930000
MATH;0.910000
MATL;0.910000
MAUI;0.890000
MBB;0.930000
MBG;1.000000
MBSD;0.890000
MCHI;0.980000
MCRO;0.880000
MDD;0.860000
MDIV;1.000000
MDY;1.000000
MDYG;0.950000
MDYV;0.890000
MEAR;0.910000
MES;0.990000
MGC;0.900000
MGK;0.890000
MGTU.L;0.940000
MGV;1.000000
MINC;0.980000
MINT;0.890000
MLN;1.000000
MLPA;0.870000
MLPJ;1.000000
MLPX;1.000000
MMTM;0.970000
MNA;1.000000
MOO;1.000000
MORT;1.000000
MOTI;0.970000
MPCT;1.000000
MTK;1.000000
MTUM;0.880000
MUB;0.980000
MUNI;1.000000
MXFS.L;0.950000
MXI;1.000000
NANR;0.990000
NASH;0.850000
NEAR;1.000000
NFLT;0.790000
NFO;1.000000
NFRA;0.890000
NGE;0.870000
NKY;0.980000
NLR;0.880000
NORW;0.770000
NYF;1.000000
OAPH;1.000000
OASI;0.950000
OEF;1.000000
OEUH;0.950000
OEUR;1.000000
OIH;0.930000
ONEK;1.000000
ONEO;0.950000
ONEV;0.840000
ONEY;0.950000
OUNZ;0.870000
OUSA;1.000000
PAF;0.920000
PAGG;1.000000
PAK;0.820000
PALL;0.930000
PBD;0.880000
PBE;1.000000
PBJ;0.880000
PBP;1.000000
PBS;0.840000
PBW;1.000000
PCEF;0.890000
PCY;0.810000
PDBC;0.900000
PDN;1.000000
PDP;0.890000
PEJ;0.850000
PEK;0.960000
PERM;0.800000
PEY;0.930000
PEZ;0.990000
PFEM;0.920000
PFF;0.930000
PFI;0.950000
PFIG;1.000000
PFM;1.000000
PFXF;0.980000
PGAL;0.890000
PGF;1.000000
PGHD;1.000000
PGHY;0.920000
PGJ;0.930000
PGX;0.930000
PHB;1.000000
PHDG;0.910000
PHO;1.000000
PICB;1.000000
PICK;1.000000
PID;0.910000
PIE;0.930000
PILL;1.000000
PILS;1.000000
PIN;0.820000
PIO;0.940000
PIZ;0.960000
PJP;0.770000
PKB;0.940000
PKW;0.890000
PLND;1.000000
PLTM;0.970000
PLW;0.850000
PMR;0.960000
PNQI;0.900000
PPA;0.810000
PPH;1.000000
PPLT;1.000000
PRB;0.860000
PRF;0.960000
PRME;0.930000
PSAU;1.000000
PSCC;1.000000
PSCD;0.980000
PSCE;0.860000
PSCF;1.000000
PSCH;0.950000
PSCI;1.000000
PSCM;0.910000
PSCT;0.860000
PSCU;1.000000
PSET;0.980000
PSI;1.000000
PSJ;0.960000
PSK;0.870000
PSL;0.920000
PSP;1.000000
PSR;1.000000
PTEU;0.970000
PTF;0.950000
PTH;1.000000
PTLC;1.000000
PTMC;0.970000
PTNQ;0.960000
PUI;0.970000
PUTX;1.000000
PUW;0.960000
PVI;0.900000
PWB;1.000000
PWC;1.000000
PWV;1.000000
PWZ;0.900000
PXE;0.990000
PXF;0.870000
PXH;1.000000
PXI;0.890000
PXJ;0.860000
PXLG;1.000000
PXLV;1.000000
PXMG;0.980000
PXMV;1.000000
PXQ;0.920000
PXR;0.930000
PXSG;0.980000
PXSV;1.000000
PY;1.000000
PYZ;0.860000
PZA;0.840000
PZD;1.000000
PZI;1.000000
PZT;1.000000
QABA;0.810000
QAI;0.900000
QAT;0.900000
QAUS;1.000000
QCAN;1.000000
QDEF;0.940000
QDEU;1.000000
QDF;0.980000
QDXU;1.000000
QDYN;0.900000
QED;0.920000
QEFA;0.840000
QEH;0.920000
QEM;0.980000
QEMM;0.950000
QESP;1.000000
QGBR;1.000000
QGTA;1.000000
QINC;1.000000
QJPN;1.000000
QKOR;1.000000
QLC;0.790000
QLS;1.000000
QLTA;1.000000
QMEX;1.000000
QMN;0.780000
QMOM;1.000000
QQEW;1.000000
QQQ;0.870000
QQQC;0.910000
QQXT;0.990000
QTEC;0.890000
QTWN;0.930000
QUAL;0.810000
QUS;1.000000
QVAL;1.000000
QVM;1.000000
QWLD;0.990000
QXUS;1.000000
QYLD;1.000000
RAVI;1.000000
RBL;1.000000
RCD;1.000000
RDIV;0.980000
RDVY;1.000000
REET;0.940000
REM;0.960000
REMX;0.850000
REZ;1.000000
RFG;1.000000
RFV;0.820000
RGI;0.880000
RGRO;1.000000
RHS;1.000000
RIGS;0.860000
RING;0.990000
RISE;0.910000
RLY;0.970000
ROAM;1.000000
RODM;0.940000
ROGS;0.880000
ROOF;1.000000
RORO;0.830000
ROUS;0.950000
RPG;0.950000
RPV;1.000000
RPX;1.000000
RRF;0.910000
RSCO;1.000000
RSP;0.990000
RSX;1.000000
RSXJ;1.000000
RTH;1.000000
RTM;0.920000
RTR;0.860000
RWG;1.000000
RWJ;1.000000
RWK;0.960000
